node_number,X,Y,Z,amplitude,mean,gas_load,inertia_load
1540,-441.0161762,-34.37527448,52.0,2.349714883,1.677397151,15400000,1000
1541,-443.4959289,-36.67849526,52.94615075,1.495256763,1.067422886,15400000,1000
1542,-415.0217544,-32.71265508,27.04188907,79.68209707,-56.8828686,15400000,1000
1543,-416.1099901,-26.90488354,32.0,91.57876944,-65.37557783,15400000,1000
1544,-415.3996947,-30.69563719,30.59626666,87.06575681,-62.15386076,15400000,1000
1545,-439.2031355,-35.24572078,43.26790255,14.78210743,-10.55254196,15400000,1000
1546,-432.7418957,-32.8924381,37.09268736,37.89059438,-27.0490584,15400000,1000
1547,-424.805615,-29.84747142,33.35699627,71.97465714,-51.38073827,15400000,1000
1548,-443.893551,-36.88270583,52.87514681,2.127215347,1.518560827,15400000,1000
1549,-423.5212308,-34.39444599,28.25458691,61.11696827,-43.62973132,15400000,1000
1550,-431.3998169,-36.09236428,31.66791555,42.34398755,-30.22821397,15400000,1000
1551,-438.150133,-37.52081249,37.04445655,27.26324697,-19.46248597,15400000,1000
1552,-442.8670109,-38.07357533,44.34922945,13.73999774,-9.808608432,15400000,1000
1553,-392.1080682,-30.58443931,27.04188907,91.08694462,-65.0244772,15400000,1000
1554,-392.1080682,-24.67559279,32.0,89.60260258,-63.96484594,15400000,1000
1555,-392.1080682,-28.53231845,30.59626666,90.90834817,-64.89698196,15400000,1000
1556,-408.1603476,-25.66796436,32.0,84.03935137,-59.9933933,15400000,1000
1557,-400.1495307,-24.92392228,32.0,91.28730226,-65.16750699,15400000,1000
1558,-399.7849346,-30.82150965,27.04188907,100.5638298,-71.78976598,15400000,1000
1559,-407.4325449,-31.53181723,27.04188907,94.0730828,-67.15619936,15400000,1000
1560,-263.7496643,-30.58443931,27.04188907,98.77921911,-70.51578115,15400000,1000
1561,-263.7496643,-24.67559279,32.0,97.77806158,-69.80108274,15400000,1000
1562,-263.7496643,-28.53231845,30.59626666,98.21760985,-70.11486379,15400000,1000
1563,-382.2343449,-24.67559279,32.0,92.18469183,-65.80812925,15400000,1000
1564,-372.3606215,-24.67559279,32.0,95.96729659,-68.50842704,15400000,1000
1565,-362.4868981,-24.67559279,32.0,96.81317605,-69.11227746,15400000,1000
1566,-352.6131747,-24.67559279,32.0,97.18681012,-69.37900394,15400000,1000
1567,-342.7394513,-24.67559279,32.0,97.43198754,-69.55402976,15400000,1000
1568,-332.8657279,-24.67559279,32.0,97.53511941,-69.627653,15400000,1000
1569,-322.9920046,-24.67559279,32.0,97.53754837,-69.62938676,15400000,1000
1570,-313.1182812,-24.67559279,32.0,97.48821696,-69.59417046,15400000,1000
1571,-303.2445578,-24.67559279,32.0,97.421971,-69.54687948,15400000,1000
1572,-293.3708344,-24.67559279,32.0,97.36739543,-69.50791912,15400000,1000
1573,-283.497111,-24.67559279,32.0,97.41539132,-69.54218276,15400000,1000
1574,-273.6233877,-24.67559279,32.0,97.61079575,-69.68167648,15400000,1000
1575,-273.6233877,-30.58443931,27.04188907,96.32794672,-68.76588528,15400000,1000
1576,-283.497111,-30.58443931,27.04188907,96.08060344,-68.5893137,15400000,1000
1577,-293.3708344,-30.58443931,27.04188907,96.27809273,-68.73029565,15400000,1000
1578,-303.2445578,-30.58443931,27.04188907,96.7308714,-69.05352221,15400000,1000
1579,-313.1182812,-30.58443931,27.04188907,97.29099754,-69.45338104,15400000,1000
1580,-322.9920046,-30.58443931,27.04188907,97.73441413,-69.76992376,15400000,1000
1581,-332.8657279,-30.58443931,27.04188907,98.04070786,-69.98857855,15400000,1000
1582,-342.7394513,-30.58443931,27.04188907,97.93823746,-69.91542756,15400000,1000
1583,-352.6131747,-30.58443931,27.04188907,97.30440195,-69.46294996,15400000,1000
1584,-362.4868981,-30.58443931,27.04188907,95.58769014,-68.23743622,15400000,1000
1585,-372.3606215,-30.58443931,27.04188907,91.90236892,-65.60658612,15400000,1000
1586,-382.2343449,-30.58443931,27.04188907,86.0537325,-61.43140506,15400000,1000
1587,-253.8812435,-24.83254204,32.0,97.92871909,-69.9086325,15400000,1000
1588,-244.0228048,-25.30323101,32.0,95.81223196,-68.39773097,15400000,1000
1589,-234.1843201,-26.0871836,32.0,93.35205464,-66.64147703,15400000,1000
1590,-224.3757414,-27.18360683,32.0,90.36615382,-64.50992445,15400000,1000
1591,-214.60699,-28.59139165,32.0,88.04589582,-62.85355563,15400000,1000
1592,-204.8879472,-30.30911406,32.0,86.47584688,-61.73274056,15400000,1000
1593,-195.2284441,-32.33503655,32.0,85.66482387,-61.15377328,15400000,1000
1594,-185.6382515,-34.66710987,32.0,86.40892277,-61.68496513,15400000,1000
1595,-176.1270698,-37.30297508,32.0,88.24880986,-62.9984108,15400000,1000
1596,-166.7045199,-40.23996596,32.0,90.56369557,-64.65094372,15400000,1000
1597,-157.3801329,-43.4751117,32.0,92.9387894,-66.34645802,15400000,1000
1598,-148.1633404,-47.00513989,32.0,94.19504139,-67.24326226,15400000,1000
1599,-139.0634656,-50.82647984,32.0,101.3618047,-72.35941852,15400000,1000
1600,-130.0897129,-54.93526621,32.0,102.972969,-73.50958506,15400000,1000
1601,-121.2511596,-59.32734288,32.0,105.0783832,-75.01258225,15400000,1000
1602,-112.556746,-63.9982672,32.0,114.3549214,-81.63484946,15400000,1000
1603,-104.0152667,-68.94331444,32.0,115.2109522,-82.24594615,15400000,1000
1604,-95.63536141,-74.1574826,32.0,119.8366411,-85.54809896,15400000,1000
1605,-96.78637107,-80.45709141,27.04188907,107.2155898,-76.53827575,15400000,1000
1606,-105.081285,-75.20550622,27.04188907,125.0346914,-89.25884468,15400000,1000
1607,-113.5412297,-70.22413297,27.04188907,133.5332169,-95.32570941,15400000,1000
1608,-122.157406,-65.51815278,27.04188907,131.3375487,-93.75828223,15400000,1000
1609,-130.9208522,-61.09246035,27.04188907,126.8293305,-90.53998821,15400000,1000
1610,-139.8224536,-56.95165882,27.04188907,118.72354,-84.75348602,15400000,1000
1611,-148.8529514,-53.10005504,27.04188907,105.9283553,-75.6193539,15400000,1000
1612,-158.0029532,-49.54165506,27.04188907,99.46022194,-71.00193073,15400000,1000
1613,-167.2629421,-46.28015996,27.04188907,97.08366642,-69.30537287,15400000,1000
1614,-176.6232867,-43.31896202,27.04188907,94.77414938,-67.65667175,15400000,1000
1615,-186.0742513,-40.66114119,27.04188907,92.76515707,-66.22250722,15400000,1000
1616,-195.606006,-38.30946185,27.04188907,91.80727887,-65.53870442,15400000,1000
1617,-205.2086368,-36.26636999,27.04188907,92.4549325,-66.0010465,15400000,1000
1618,-214.8721561,-34.53399063,27.04188907,93.88199644,-67.01978817,15400000,1000
1619,-224.5865129,-33.1141256,27.04188907,95.64415864,-68.2777476,15400000,1000
1620,-234.3416032,-32.00825171,27.04188907,97.79027187,-69.80979872,15400000,1000
1621,-244.1272808,-31.21751918,27.04188907,99.6782233,-71.15755613,15400000,1000
1622,-253.9333676,-30.74275044,27.04188907,101.105139,-72.17619227,15400000,1000
1623,-82.70603557,-86.57693277,31.238789,95.76439824,-68.36358362,15400000,1000
1624,-89.97027181,-83.41962353,29.9013703,103.3380738,-73.77022284,15400000,1000
1625,-465.1468954,-49.51733268,49.07990673,7.310576411,-5.21882046,15400000,1000
1626,-458.327156,-44.85716692,50.29771734,9.390289892,-6.703471008,15400000,1000
1627,-451.2331967,-40.64051003,51.56449578,5.298342181,-3.782341484,15400000,1000
1628,-468.9907613,-53.00627917,45.79686909,4.492509972,-3.207079937,15400000,1000
1629,-475.3703862,-64.73524899,17.89110544,3.957515283,-2.825161864,15400000,1000
1630,-474.7858855,-62.41733737,25.39304839,3.650576043,-2.606046337,15400000,1000
1631,-473.8379393,-59.85740695,32.77697264,3.545068815,-2.530727621,15400000,1000
1632,-472.2435641,-56.88711657,39.8844577,3.742110341,-2.67139016,15400000,1000
1633,-461.509945,-57.10526316,2.0,12.85258054,-9.175105552,15400000,1000
1634,-467.3992078,-60.85414758,5.115438158,8.342978675,-5.955824126,15400000,1000
1635,-471.825658,-63.16719123,11.10539748,5.928394285,-4.23211846,15400000,1000
1636,-392.1080682,-35.0,2.0,89.21251126,-63.68637044,15400000,1000
1637,-401.3494599,-35.35637635,2.0,92.00760511,-65.68171148,15400000,1000
1638,-410.5359614,-36.42338867,2.0,83.35804462,-59.50702686,15400000,1000
1639,-419.6130084,-38.19469933,2.0,66.15853622,-47.22876862,15400000,1000
1640,-428.526687,-40.65978743,2.0,49.5367065,-35.36289934,15400000,1000
1641,-437.2240532,-43.80401133,2.0,35.35388049,-25.23816778,15400000,1000
1642,-445.6534484,-47.60869558,2.0,26.5487353,-18.95241565,15400000,1000
1643,-453.764805,-52.05124184,2.0,19.9512652,-14.24266228,15400000,1000
1644,-392.1080682,-33.52814644,10.34729636,89.15884676,-63.64806125,15400000,1000
1645,-392.1080682,-32.05629287,18.69459271,90.69659686,-64.74581866,15400000,1000
1646,-263.7496643,-35.0,2.0,99.8742884,-71.29752186,15400000,1000
1647,-263.7496643,-33.52814644,10.34729636,99.84868389,-71.279243,15400000,1000
1648,-263.7496643,-32.05629287,18.69459271,99.79631026,-71.24185501,15400000,1000
1649,-273.6233877,-35.0,2.0,97.04441679,-69.27735297,15400000,1000
1650,-283.497111,-35.0,2.0,96.19999495,-68.6745436,15400000,1000
1651,-293.3708344,-35.0,2.0,96.19567597,-68.67146054,15400000,1000
1652,-303.2445578,-35.0,2.0,96.5812026,-68.94667807,15400000,1000
1653,-313.1182812,-35.0,2.0,97.14720661,-69.35073258,15400000,1000
1654,-322.9920046,-35.0,2.0,97.58448775,-69.66289533,15400000,1000
1655,-332.8657279,-35.0,2.0,97.8008927,-69.81738117,15400000,1000
1656,-342.7394513,-35.0,2.0,97.41139036,-69.53932606,15400000,1000
1657,-352.6131747,-35.0,2.0,96.17346253,-68.65560322,15400000,1000
1658,-362.4868981,-35.0,2.0,93.67025035,-66.8686287,15400000,1000
1659,-372.3606215,-35.0,2.0,89.34050558,-63.77774202,15400000,1000
1660,-382.2343449,-35.0,2.0,85.68257291,-61.16644373,15400000,1000
1661,-144.1654166,-59.86438307,2.0,120.4400657,-85.97886716,15400000,1000
1662,-103.4854258,-77.54543124,20.4956765,113.6166022,-81.10778334,15400000,1000
1663,-110.6547636,-74.4293684,14.57318927,124.2091155,-88.66948868,15400000,1000
1664,-118.3388843,-71.08956163,9.479240979,128.516883,-91.74468599,15400000,1000
1665,-126.5483845,-67.52140529,5.483363977,128.7714865,-91.92644033,15400000,1000
1666,-135.21827,-63.75314819,2.901908399,126.3079416,-90.16778332,15400000,1000
1667,-152.9009139,-56.23028402,2.0,112.2360914,-80.12227458,15400000,1000
1668,-161.7466634,-52.87345425,2.0,106.2550047,-75.85254039,15400000,1000
1669,-170.6938669,-49.79723253,2.0,102.7410844,-73.34404869,15400000,1000
1670,-179.7336253,-47.00467853,2.0,100.8555078,-71.99798744,15400000,1000
1671,-188.8569475,-44.49856975,2.0,99.64543986,-71.13415253,15400000,1000
1672,-198.0547594,-42.28139883,2.0,99.42618043,-70.9776297,15400000,1000
1673,-207.3179125,-40.355371,2.0,99.82541348,-71.26263085,15400000,1000
1674,-216.6371937,-38.72240193,2.0,100.7069386,-71.89192805,15400000,1000
1675,-226.0033338,-37.38411578,2.0,101.6687373,-72.57852939,15400000,1000
1676,-235.4070171,-36.34184366,2.0,102.5226149,-73.18808891,15400000,1000
1677,-244.8388904,-35.59662221,2.0,103.1140719,-73.61031413,15400000,1000
1678,-254.2895728,-35.14919265,2.0,102.8660198,-73.43323628,15400000,1000
1679,-277.0524778,35.0,2.0,99.62987643,-71.12304196,15400000,1000
1680,-277.0524778,33.52814644,10.34729636,99.5903163,-71.09480146,15400000,1000
1681,-277.0524778,32.05629287,18.69459271,98.95937725,-70.64439154,15400000,1000
1682,-134.74868,70.89844921,2.0,107.9292184,-77.04771555,15400000,1000
1683,-126.1601084,75.52616287,2.899159164,104.6335163,-74.69500401,15400000,1000
1684,-117.8390413,80.00973919,5.48591915,95.44329363,-68.13435558,15400000,1000
1685,-109.9575798,84.25644618,9.479432328,84.27119195,-60.15889776,15400000,1000
1686,-102.5790395,88.23216802,14.56894787,69.14394515,-49.35997026,15400000,1000
1687,-95.69773931,91.93996583,20.49233988,54.09995496,-38.62047751,15400000,1000
1688,-267.1698465,35.16282152,2.0,100.8630848,-72.00339622,15400000,1000
1689,-257.2979426,35.65110934,2.0,98.66521574,-70.43439764,15400000,1000
1690,-247.4474818,36.46433344,2.0,95.23783281,-67.98768286,15400000,1000
1691,-237.6291565,37.60161108,2.0,91.33208793,-65.19947796,15400000,1000
1692,-227.8536243,39.06170776,2.0,87.74467244,-62.63852055,15400000,1000
1693,-218.1314963,40.8430386,2.0,84.55821709,-60.36379737,15400000,1000
1694,-208.4733257,42.94367,2.0,82.04616636,-58.57051309,15400000,1000
1695,-198.8895961,45.36132177,2.0,80.48167763,-57.45366727,15400000,1000
1696,-189.3907106,48.0933696,2.0,80.59585152,-57.53517292,15400000,1000
1697,-179.9869799,51.13684793,2.0,82.1459507,-58.6417465,15400000,1000
1698,-170.6886115,54.48845312,2.0,84.28307822,-60.16738305,15400000,1000
1699,-161.5056986,58.14454708,2.0,87.81505433,-62.68876416,15400000,1000
1700,-152.4482091,62.10116122,2.0,94.41162838,-67.39787797,15400000,1000
1701,-143.5259746,66.35400072,2.0,102.7682593,-73.36344834,15400000,1000
1702,-392.1080682,35.0,2.0,88.74583585,-63.35322376,15400000,1000
1703,-392.1080682,33.52814644,10.34729636,89.92473825,-64.19481003,15400000,1000
1704,-392.1080682,32.05629287,18.69459271,90.60426426,-64.67990534,15400000,1000
1705,-382.5201024,35.0,2.0,85.49043207,-61.02928044,15400000,1000
1706,-372.9321365,35.0,2.0,89.12260557,-63.6221894,15400000,1000
1707,-363.3441706,35.0,2.0,93.38618052,-66.66583851,15400000,1000
1708,-353.7562048,35.0,2.0,96.02928944,-68.55268206,15400000,1000
1709,-344.1682389,35.0,2.0,97.36784003,-69.50823624,15400000,1000
1710,-334.580273,35.0,2.0,97.86369226,-69.86221194,15400000,1000
1711,-324.9923072,35.0,2.0,97.82418324,-69.8340073,15400000,1000
1712,-315.4043413,35.0,2.0,97.57472534,-69.65592624,15400000,1000
1713,-305.8163754,35.0,2.0,97.26232612,-69.4329132,15400000,1000
1714,-296.2284095,35.0,2.0,97.16042226,-69.3601663,15400000,1000
1715,-286.6404437,35.0,2.0,97.5541629,-69.64124739,15400000,1000
1716,-465.1607358,49.52744756,49.07743523,6.997140209,-4.99506693,15400000,1000
1717,-451.2381894,40.64326842,51.56360423,5.729602108,-4.090206151,15400000,1000
1718,-458.3367816,44.86330818,50.29599848,9.258096854,-6.609102011,15400000,1000
1719,-461.509945,57.10526316,2.0,12.95415645,-9.247617781,15400000,1000
1720,-453.764805,52.05124184,2.0,19.94033823,-14.23486176,15400000,1000
1721,-445.6534484,47.60869558,2.0,26.49585816,-18.91466802,15400000,1000
1722,-437.2240532,43.80401133,2.0,35.39723536,-25.26911773,15400000,1000
1723,-428.526687,40.65978743,2.0,49.59689151,-35.40586379,15400000,1000
1724,-419.6130084,38.19469933,2.0,65.80055054,-46.97321279,15400000,1000
1725,-410.5359614,36.42338867,2.0,82.10389353,-58.61172288,15400000,1000
1726,-401.3494599,35.35637635,2.0,92.23366849,-65.84309207,15400000,1000
1727,-475.3703867,64.7352492,17.89110652,3.846387238,-2.745830598,15400000,1000
1728,-471.8251349,63.16676235,11.10579904,5.569007611,-3.975562145,15400000,1000
1729,-467.4001352,60.8549503,5.114397178,8.140466959,-5.811256596,15400000,1000
1730,-468.9895271,53.00820706,45.79752918,4.556026533,-3.252422671,15400000,1000
1731,-472.2435088,56.88703087,39.88463583,3.74841669,-2.675892097,15400000,1000
1732,-473.8379212,59.85736571,32.77708322,3.466081984,-2.474341082,15400000,1000
1733,-474.7857484,62.4172309,25.393063,3.78484055,-2.701894106,15400000,1000
1734,-155.019498,26.15121744,12.0,55.7447147,-39.79462631,15400000,1000
1735,-157.3551961,30.48603835,16.13175911,63.52826066,-45.35108697,15400000,1000
1736,-156.5440167,28.98057085,13.16977778,60.64301936,-43.29139222,15400000,1000
1737,-229.8343146,12.202001,16.13175911,77.17487537,-55.09303144,15400000,1000
1738,-220.4008206,12.49348312,16.13175911,70.87020656,-50.59230114,15400000,1000
1739,-211.0033179,13.3668174,16.13175911,66.41393337,-47.41108982,15400000,1000
1740,-201.6776604,14.81867185,16.13175911,64.10456656,-45.76249583,15400000,1000
1741,-192.4594278,16.84350727,16.13175911,61.06022245,-43.58922208,15400000,1000
1742,-183.3837902,19.43359837,16.13175911,59.71258286,-42.62717894,15400000,1000
1743,-174.4853735,22.57906328,16.13175911,58.22135538,-41.56263257,15400000,1000
1744,-165.7981274,26.26790123,16.13175911,59.86432978,-42.73550689,15400000,1000
1745,-229.8343146,7.27796223,12.0,79.65295215,-56.86206306,15400000,1000
1746,-229.8343146,10.49190028,13.16977778,77.28842607,-55.17409243,15400000,1000
1747,-163.7345096,21.79714745,12.0,55.58353644,-39.67956564,15400000,1000
1748,-172.7017092,17.98943372,12.0,57.47493798,-41.02978547,15400000,1000
1749,-181.8868846,14.74260366,12.0,61.31366163,-43.77014528,15400000,1000
1750,-191.254992,12.06904479,12.0,65.16037387,-46.51620816,15400000,1000
1751,-200.7702895,9.978957418,12.0,68.76224727,-49.08748682,15400000,1000
1752,-210.3964739,8.480315786,12.0,72.3027103,-51.61492647,15400000,1000
1753,-220.0968187,7.578837598,12.0,74.75213289,-53.36350184,15400000,1000
1754,-386.9943731,12.202001,16.13175911,131.5680959,-93.92286305,15400000,1000
1755,-386.9943731,7.27796223,12.0,120.2243622,-85.82488236,15400000,1000
1756,-386.9943731,10.49190028,13.16977778,125.7905669,-89.79844342,15400000,1000
1757,-239.6568183,7.27796223,12.0,83.66145839,-59.72362589,15400000,1000
1758,-249.4793219,7.27796223,12.0,87.58046869,-62.52130013,15400000,1000
1759,-259.3018256,7.27796223,12.0,90.60666756,-64.68162045,15400000,1000
1760,-269.1243292,7.27796223,12.0,93.19616358,-66.53019121,15400000,1000
1761,-278.9468329,7.27796223,12.0,95.32100498,-68.04705697,15400000,1000
1762,-288.7693365,7.27796223,12.0,96.86461658,-69.14899886,15400000,1000
1763,-298.5918402,7.27796223,12.0,97.61821359,-69.68697117,15400000,1000
1764,-308.4143439,7.27796223,12.0,97.83990753,-69.84523267,15400000,1000
1765,-318.2368475,7.27796223,12.0,93.99330365,-67.09924773,15400000,1000
1766,-328.0593512,7.27796223,12.0,98.20220599,-70.10386726,15400000,1000
1767,-337.8818548,7.27796223,12.0,98.42899222,-70.26576414,15400000,1000
1768,-347.7043585,7.27796223,12.0,99.31045973,-70.89501983,15400000,1000
1769,-357.5268621,7.27796223,12.0,100.835055,-71.98338639,15400000,1000
1770,-367.3493658,7.27796223,12.0,102.2627254,-73.00256118,15400000,1000
1771,-377.1718695,7.27796223,12.0,104.7426826,-74.77293495,15400000,1000
1772,-377.1718695,12.202001,16.13175911,105.2612116,-75.14309849,15400000,1000
1773,-367.3493658,12.202001,16.13175911,101.7881821,-72.66379809,15400000,1000
1774,-357.5268621,12.202001,16.13175911,99.49282695,-71.02520642,15400000,1000
1775,-347.7043585,12.202001,16.13175911,98.20996761,-70.10940833,15400000,1000
1776,-337.8818548,12.202001,16.13175911,97.71418297,-69.75548169,15400000,1000
1777,-328.0593512,12.202001,16.13175911,97.72499906,-69.76320288,15400000,1000
1778,-318.2368475,12.202001,16.13175911,99.63425503,-71.12616854,15400000,1000
1779,-308.4143439,12.202001,16.13175911,99.01524616,-70.68427499,15400000,1000
1780,-298.5918402,12.202001,16.13175911,97.82671101,-69.83581188,15400000,1000
1781,-288.7693365,12.202001,16.13175911,97.06759358,-69.29389866,15400000,1000
1782,-278.9468329,12.202001,16.13175911,95.6935969,-68.31304,15400000,1000
