node_number,X,Y,Z
6104,-166.6708938,43.36601314,24.1010411
6105,-152.6967003,8.174701683,-4.139097011
6106,-148.6275764,7.329985982,3.672849294
6107,-146.4539533,34.19193253,-7.048262266
6108,-161.3828969,-31.11817502,-11.71026898
6109,-179.5241826,-36.55568651,24.61351648
6110,-166.2845535,-10.19355739,-3.77508295
6111,-169.4647404,-41.00608248,6.87511422
6112,-169.3810016,-38.86934192,-23.42485441
6113,-149.7206058,54.11269349,5.715396846
6114,-165.2349106,35.1667908,24.75233235
6115,-154.4392677,-8.514486813,4.554165555
6116,-143.9909084,5.425275101,-7.164243682
6117,-168.0997568,-31.29137752,-25.686641
6118,-144.6406035,44.48917942,16.65529804
6119,-169.9726793,-31.50687581,25.28551567
6120,-177.641536,-27.82273193,24.89878351
6121,-162.1655628,-33.64085523,16.76238646
6122,-152.0344312,51.50877242,-14.22223308
6123,-157.1422912,47.9386728,-24.53038273
6124,-152.1724463,44.37547599,24.85614335
6125,-151.8209986,-37.76573322,-22.91356269
6126,-169.8206431,-38.36658443,24.37339119
6127,-134.9487458,39.6557578,7.888310802
6128,-146.822684,-10.42219723,-1.94062585
6129,-135.5913535,9.803105238,3.530925128
6130,-159.4730942,-42.89009332,-24.78697898
6131,-161.8712831,-33.06621053,25.63991837
6132,-146.5111033,-30.12429095,5.820102549
6133,-138.9947971,58.59362733,-5.53973628
6134,-138.7393901,-7.952041191,-3.247264326
6135,-133.1999806,4.712284944,-6.599474767
6136,-134.0911092,27.14620333,-2.925349423
6137,-149.0716309,-47.5046818,-6.064964359
6138,-149.9071017,-46.25658915,12.1676241
6139,-151.5798083,42.50062462,-26.2364636
6140,-131.3420937,39.82286769,-9.910578405
6141,-126.3749589,7.492653312,4.576440152
6142,-150.7635781,-44.92594526,-25.14627819
6143,-148.1320165,51.91053775,-24.54271272
6144,-139.1978177,56.05343426,24.56044968
6145,-128.8127432,-14.19262091,4.236027065
6146,-137.1999176,-52.18521208,-16.87652467
6147,-138.8656626,-41.6736725,-20.38677363
6148,-153.3930879,-39.30415422,24.77631163
6149,-134.36004,-34.63071717,-8.33518644
6150,-139.2675797,-41.76109823,20.44541872
6151,-126.9261757,63.49193788,14.92292761
6152,-133.6022053,58.82311682,-22.22040848
6153,-124.487212,7.263166972,-5.172045642
6154,-120.0470268,0.2021398,8.055353117
6155,-142.0025463,-49.47282062,-25.12776651
6156,-132.1064826,-25.07653508,5.911646607
6157,-125.6397962,50.63471801,24.02581448
6158,-129.9009577,59.97482513,23.95218579
6159,-122.3548352,31.97379787,-9.815808615
6160,-133.2343553,-55.25838126,7.53968387
6161,-140.2196744,-48.74653578,25.60379711
6162,-122.7950032,41.1476161,-18.97949608
6163,-115.3847643,71.03672012,-10.16304483
6164,-121.4466484,-13.77361896,-5.783782918
6165,-115.5948677,4.71672794,-8.259401262
6166,-117.4457663,10.20960844,-0.179541224
6167,-117.9417474,-6.63208453,7.000252928
6168,-122.255617,-29.01701054,-9.14747436
6169,-121.9334913,65.52107588,24.61777124
6170,-128.7013562,-39.92103128,-24.65222245
6171,-128.0452931,-43.02679338,25.93501511
6172,-119.2687848,40.79974943,25.4341951
6173,-116.5581906,61.45900585,-22.45014456
6174,-90.4298727,29.24643071,3.548441572
6175,-116.8794363,-4.294428237,-8.425940011
6176,-110.9031269,-4.67930273,8.999735664
6177,-133.5991605,-53.35099732,25.10542933
6178,-126.527878,44.98721766,-25.08733666
6179,-103.9184506,5.830051416,9.044656224
6180,-133.3248857,-53.44976641,-25.68181019
6181,-104.8169736,65.17577137,24.79968094
6182,-119.0612637,39.02430141,-25.83955954
6183,-86.11753542,41.52591335,-13.38092858
6184,-111.3133192,1.224932795,-20.29019058
6185,-112.9687084,18.42199604,-16.87934948
6186,-93.90338772,15.76918492,-7.539404509
6187,-96.93154302,-59.6283307,-4.555511418
6188,-113.5492185,29.69161915,21.87979865
6189,-86.45064368,42.71665576,16.5879015
6190,-114.658081,30.63122464,-21.60807711
6191,-103.1601493,-7.869761724,-6.517967581
6192,-93.23398124,10.23825761,0.75848998
6193,-119.4794377,-61.56005468,-8.330497705
6194,-109.4253863,-41.16821959,-29.20348335
6195,-120.1764415,-35.03295526,-27.07147057
6196,-121.5631812,-31.56598046,12.75845728
6197,-102.7047585,-50.98928385,-10.95974297
6198,-87.95482774,-49.65272192,4.8102085
6199,-118.0945936,-61.28360997,12.78827434
6200,-112.8598959,71.44032178,-25.44022281
6201,-100.6488737,71.96015877,-24.53429839
6202,-102.7279404,50.45073064,-30.25362464
6203,-95.0363496,7.086141047,12.18118413
6204,-92.71079834,-19.13967883,1.227600035
6205,-114.6760348,-60.20457406,-25.89296981
6206,-95.9788455,-43.48748458,11.94936982
6207,-87.87408586,-35.87489422,-7.570251513
6208,-125.0919749,-55.51071127,25.22550223
6209,-106.5118718,38.58276021,31.56987459
6210,-101.0285245,51.83564034,30.14580352
6211,-77.19245769,55.97627867,-17.5869955
6212,-93.531605,4.725720993,-8.335456381
6213,-111.8995775,-14.09379572,22.77763386
6214,-110.1745938,4.18993506,25.4709492
6215,-113.1552551,15.6180858,24.45406196
6216,-105.520995,-49.81818811,-30.0104741
6217,-87.53886446,-65.28008118,-4.152623039
6218,-110.0669685,-43.03497886,30.68396466
6219,-119.3189028,-36.65337654,26.97781963
6220,-105.5519821,74.58857815,24.20575028
6221,-74.01893278,58.25064398,18.13651696
6222,-111.3162372,29.39368691,-30.41242038
6223,-91.67478744,-4.471364549,8.169210313
6224,-104.6253817,-67.81715657,-9.884925745
6225,-82.65420537,-44.8984283,-3.32702395
6226,-104.4221833,-67.79871147,8.866795398
6227,-110.5947368,-63.98173371,18.75838145
6228,-107.3919919,-57.15933622,24.44150733
6229,-96.82789966,81.80052709,10.11554829
6230,-92.76555956,84.86155173,-16.11486358
6231,-88.23800288,46.05472225,-30.85690385
6232,-103.7246666,38.5644343,-33.6925951
6233,-89.14871376,31.70565943,-25.15736508
6234,-94.59095213,-4.984093975,-10.26316149
6235,-94.70975379,3.788002927,-25.65436888
6236,-93.1834404,-10.19803723,0.561919681
6237,-112.8957111,-24.0828313,-21.28927769
6238,-82.96309913,-42.28482184,-15.05759751
6239,-112.3095542,-35.19747229,30.61453963
6240,-104.4139655,-54.3135631,31.30817217
6241,-92.0533609,23.9422246,26.94417566
6242,-84.85121298,42.69361968,32.30989508
6243,-96.24097028,80.61326924,23.33412801
6244,-91.20551166,59.36029532,-31.02596607
6245,-114.284794,-24.15927476,23.81526721
6246,-94.94266038,-7.430978926,28.07734332
6247,-107.0344162,-65.84443582,-25.14002949
6248,-97.08840259,-42.79626797,-25.98476709
6249,-92.39068359,-39.92348182,23.8781098
6250,-93.86708227,-72.93621093,-11.04023874
6251,-87.0264168,-39.45423431,-22.9887204
6252,-82.54363382,-43.35207025,10.1643468
6253,-78.2896904,-52.46166237,2.649328397
6254,-115.7891557,-60.74561065,25.8698597
6255,-110.8539505,26.67714714,32.60791911
6256,-100.4689735,36.43976645,37.87899421
6257,-81.12173024,75.65385214,-29.13296361
6258,-79.89549724,52.12431629,-32.56061158
6259,-80.64324732,75.6400213,28.74967583
6260,-63.72166408,71.80892561,12.69378692
6261,-67.70883679,66.01854779,-9.302928752
6262,-94.4747265,-4.301686569,-31.43744913
6263,-110.9687136,10.90269392,-29.92951734
6264,-95.00999536,6.484446708,33.4361808
6265,-110.3665945,10.95460605,30.43880158
6266,-91.82530987,-74.44698217,8.167634451
6267,-77.71662499,-72.99822586,-4.941589291
6268,-107.7697049,-27.47492897,-31.24818119
6269,-100.3963028,-45.32229335,37.96917023
6270,-101.7542657,-67.0749651,25.15921722
6271,-89.33023466,85.84882649,15.51672868
6272,-84.78969448,53.98055788,42.5799887
6273,-91.53025242,17.55301597,-31.87933062
6274,-88.65649282,26.03189506,-33.62160694
6275,-93.09218744,5.111947414,-33.7870796
6276,-110.8552245,-16.81632654,-28.64657753
6277,-110.5961403,-18.17063272,30.10549553
6278,-97.8532629,-72.08772104,-27.35523992
6279,-73.24819559,-60.05543548,-4.594305279
6280,-94.93009368,-73.06199888,22.76187214
6281,-90.65777892,45.079523,44.19987722
6282,-82.80422839,88.71248553,-2.689128863
6283,-80.47329966,90.54643787,9.798022775
6284,-63.05635596,72.3184964,-24.58215277
6285,-100.0689095,-0.284819897,41.59063713
6286,-99.31348794,11.90334466,42.1304751
6287,-90.24115095,-40.17840728,-32.29300223
6288,-85.11988058,-41.78251028,28.96989183
6289,-92.68608739,-23.2912152,-32.18739274
6290,-91.82910091,-54.91528911,38.76272868
6291,-102.1019593,-28.82005033,38.44730251
6292,-94.66046912,-67.29682592,31.29261782
6293,-98.77867627,22.40649719,43.70540481
6294,-92.56727685,16.01939774,36.46725795
6295,-100.4890623,30.75974557,42.4603503
6296,-75.74086447,55.13927116,36.25615456
6297,-85.27227336,90.58213728,-14.56852127
6298,-67.07132978,65.74776962,-29.96137649
6299,-91.82157091,-15.89034825,-32.84260505
6300,-92.88398493,-16.07420623,36.3321869
6301,-100.8169954,-19.74074073,44.77954386
6302,-84.7029912,-46.99352602,-32.37129176
6303,-86.89589274,-31.05827044,-31.46950755
6304,-90.89924607,-45.36698547,43.53517746
6305,-101.1630944,-34.58357633,45.12253258
6306,-91.22150878,-26.36640121,35.95909224
6307,-79.27879916,63.45359636,43.68223114
6308,-66.62875485,68.24680545,33.2041306
6309,-68.38146544,90.66694751,28.62657624
6310,-101.0311919,-7.099994571,44.57155648
6311,-87.32652609,-76.74730356,-26.5798955
6312,-67.59557449,-65.10085628,3.813682237
6313,-64.79183471,-66.67883491,-5.89258294
6314,-81.52372692,-51.74646595,36.13022037
6315,-87.1834616,-36.74769583,36.8426041
6316,-86.91944469,-63.24822915,35.93040808
6317,-75.73926178,93.00912768,-11.77674283
6318,-67.92092063,90.26102943,-30.1276947
6319,-58.59691244,74.72032545,-33.16026091
6320,-93.83465481,-68.1718952,-30.67869475
6321,-72.43902195,-84.51885607,-4.820281632
6322,-86.86984322,-57.74118279,44.93333333
6323,-100.1802947,-42.97991252,46.17277056
6324,-103.9478946,-27.57612762,45.573396
6325,-69.92015499,71.91096761,41.41017711
6326,-70.35912771,96.13100763,12.97103887
6327,-47.95273254,81.58176447,-1.205247989
6328,-71.58597004,-84.14561841,5.028878981
6329,-83.25000811,-80.33301968,26.79914433
6330,-68.45798083,96.26102339,-16.58221079
6331,-50.24868118,80.57940245,-27.92034265
6332,-59.3461412,-72.31903338,3.945138012
6333,-83.11703436,-71.2651263,35.12672241
6334,-42.90602798,83.9691801,18.99130646
6335,-63.09682748,101.0124334,30.1559889
6336,-53.16022628,78.37602926,37.10053759
6337,-65.91352468,78.11358919,42.92547973
6338,-63.79063718,-90.69720402,-5.090974553
6339,-72.50301876,-59.43798932,-33.37479328
6340,-73.6797772,-58.32213598,34.74468009
6341,-62.42253153,101.7555032,-18.22738947
6342,-63.47234642,99.95147788,20.37805939
6343,-64.10328419,100.4470962,-32.33655372
6344,-76.55856508,-76.40064843,34.07836497
6345,-53.75333569,-77.9292937,-3.745211882
6346,-78.9750371,-65.17427259,45.70245922
6347,-61.0984097,84.82653168,44.72625244
6348,-66.18142469,-66.11790323,-33.65670281
6349,-65.61813977,-91.05225526,4.304093172
6350,-65.95430618,-67.29297602,35.18582686
6351,-60.31887739,105.0831319,28.62518468
6352,-39.62422741,85.89110872,-33.63143181
6353,-71.72299993,-79.64098627,-34.16406085
6354,-55.90010246,-96.9421524,-6.103177546
6355,-47.9310384,-79.8210613,8.934463507
6356,-71.60023515,-71.73181564,44.81845932
6357,-32.78970154,88.38734057,6.057240278
6358,-43.24115049,83.40814388,36.81920105
6359,-56.56610424,92.7452961,46.6
6360,-47.43050532,112.0083204,-12.93162971
6361,-67.86595762,-82.44427826,35.60257448
6362,-47.81174333,-81.80598429,-9.509566842
6363,-49.5803247,108.8769922,25.32232024
6364,-50.10050062,104.9487649,-30.15565951
6365,-30.46167878,88.80407782,-28.92595105
6366,-60.91414281,106.4075538,-29.17988966
6367,-56.45382785,107.9919476,31.66728318
6368,-49.87889372,87.62716163,44.57858869
6369,-55.85979306,-94.08072571,6.24774033
6370,-46.00550206,-88.71724226,2.435461936
6371,-48.42816977,-103.1811627,-6.283346515
6372,-58.34444882,-76.39255839,37.83572641
6373,-38.17491425,-86.72287927,-9.509566842
6374,-64.60788073,-78.66243841,45.38806905
6375,-42.94242176,110.4026804,30.70111849
6376,-34.27359683,87.88095162,36.51673292
6377,-40.40035192,93.54541526,44.39128114
6378,-55.68352784,108.6299076,-31.27477067
6379,-59.72492748,-88.3762361,35.40135028
6380,-35.47311486,-86.47895074,8.63540922
6381,-47.54464746,-78.62193986,-33.66333185
6382,-44.0454134,101.6725568,42.76574929
6383,-23.0027338,90.14347348,24.20018912
6384,-34.26857954,112.6411445,-30.29310258
6385,-52.46678275,-94.7936156,35.31688064
6386,-46.91398342,-79.80435286,35.49489738
6387,-38.61510628,-98.38611013,1.739188964
6388,-26.75282332,114.8806567,-10.61174365
6389,-18.73430162,91.238488,-30.32284566
6390,-53.50711275,-94.24722187,-33.11712683
6391,-38.34318482,-85.8601678,33.21400544
6392,-28.29781163,-90.78384123,-9.47338892
6393,-57.68237155,-84.30595129,44.99628875
6394,-22.7181351,91.29093354,35.70537974
6395,-30.74270688,104.1623673,45.43177096
6396,-44.19249178,-106.7000999,3.556356528
6397,-14.92177626,114.045482,2.706201639
6398,-26.03288737,112.727852,31.22410013
6399,-39.33326533,104.5928345,47.03913575
6400,-36.64088542,-113.1746988,-3.374474367
6401,-39.40310511,-86.28076501,-33.60989328
6402,-11.31696885,104.2920578,-32.2972485
6403,-44.81288559,-100.9126087,35.60797564
6404,-23.49402388,-104.4097866,-1.800371063
6405,-26.11472575,-90.38572205,7.235482117
6406,-23.46788697,-91.92952889,25.14619181
6407,-30.956386,-88.01451159,-26.78729285
6408,-23.82011757,-91.7731907,-18.93573679
6409,-49.2083395,-88.65644166,44.38976542
6410,-12.56996639,94.45406274,37.21189272
6411,-20.22387023,99.64971363,43.63641404
6412,-8.686644234,94.16696691,-32.87797595
6413,-24.96878675,114.4133292,-30.32683668
6414,-14.85182408,113.994761,28.64409506
6415,-15.34848379,111.5591797,-30.21168724
6416,-40.23124722,-95.97645075,44.92511389
6417,-33.96648559,-114.8782208,5.02926948
6418,-19.65172468,-93.20680983,15.5307763
6419,-28.43878666,-92.15805758,37.55166764
6420,-12.09863717,-93.65148171,-7.159825136
6421,-7.805900872,101.9067233,43.75668561
6422,-16.09137315,106.9900243,45.20820847
6423,-21.07314004,-93.58498211,-27.69395506
6424,0.33313615,113.9496382,7.433914229
6425,-3.306233326,94.09619597,35.78460513
6426,2.948747826,94.62059668,-32.90471124
6427,-6.032887374,113.3418801,-29.09474437
6428,-36.50823689,-105.5032405,35.23040353
6429,-34.81755765,-103.9174211,45.24790352
6430,3.638044481,113.4084855,23.64634246
6431,2.224135343,113.6957478,-11.20435145
6432,-28.22933079,-124.3964438,7.188706324
6433,-15.28919808,-120.3178515,-1.855627834
6434,-8.429891331,-94.88660663,27.9903832
6435,-2.864183411,-95.46153787,-19.24945415
6436,13.44810141,93.53359979,-33.61562765
6437,4.755266417,113.7697892,-30.13595521
6438,-5.149896093,-94.42292946,7.844388003
6439,-18.78117437,-129.8579718,-6.228794687
6440,-12.84980082,-92.95202992,36.38434001
6441,-20.41676921,-99.34914941,44.30748592
6442,9.105818701,102.0723544,43.91574114
6443,6.044924645,94.20752395,35.74633055
6444,-22.20310321,-111.5743963,37.57571085
6445,-7.585409483,-94.37852124,-33.18306795
6446,13.8677023,94.46044069,10.68732225
6447,-13.83693994,-132.6880556,2.743949379
6448,16.34556281,113.9786606,29.36891011
6449,17.09509512,93.09785419,-6.2671144
6450,-1.951325316,-113.4515681,7.995132816
6451,-0.559461434,-108.4504947,19.94848582
6452,-2.792937853,-94.95962943,36.41448145
6453,-4.81895694,-109.4680073,-31.28321697
6454,5.32203616,-115.8569939,-23.94143011
6455,23.48103664,90.15967471,10.09412602
6456,26.37414783,102.9429586,12.16696222
6457,17.11990824,107.1982711,46.6
6458,18.81759344,91.17118789,37.69774468
6459,24.41861055,92.16413321,-33.33326573
6460,15.60703328,112.7862989,-31.51779923
6461,-15.20089736,-120.2236148,37.84912257
6462,1.705774285,-94.60658869,-33.2912498
6463,26.6489234,103.2202095,28.08201318
6464,23.85070325,112.9228026,17.74764104
6465,20.4158499,99.344676,44.34725353
6466,26.64851908,103.2203593,-11.91779228
6467,27.78490927,89.68354954,-7.017774344
6468,18.54203732,92.98333202,-18.93573609
6469,-20.36861198,-115.8492393,45.43835737
6470,7.225090664,-93.58669395,37.22094369
6471,18.77638417,92.6651062,24.83315043
6472,26.24993893,104.3862859,42.50603784
6473,21.94675805,113.6077771,-19.51501166
6474,26.4678625,101.677324,-32.26353377
6475,-6.199133611,-139.0978704,2.744012107
6476,0.560806702,-101.785084,43.49829153
6477,19.702344,-94.05915215,-7.047204807
6478,9.098733677,-123.9343913,-9.725595886
6479,34.02126192,87.49535021,9.537067957
6480,32.24677151,111.5069928,12.28215149
6481,32.97241357,87.71227461,-12.33247818
6482,-13.26929767,-122.3682598,45.73414169
6483,10.28528339,-101.1434481,43.77092415
6484,13.46211367,-94.28884004,-32.52740986
6485,4.483776978,-122.6697384,-31.77717393
6486,27.35655383,89.34804394,25.16725422
6487,33.30483292,94.550345,35.10245653
6488,32.92335875,111.4157164,29.25425526
6489,28.91384902,86.65640174,-24.26011354
6490,23.42505605,115.5381394,-29.72452403
6491,18.70273836,-92.08150187,36.071587
6492,4.032762782,-120.0404712,43.05549945
6493,22.09650596,-113.5020013,-31.43369332
6494,37.40622123,87.35713029,-1.181861631
6495,30.35638082,96.75278083,44.3920893
6496,34.00664216,112.6147553,-13.15616567
6497,32.16547839,114.4147798,-20.76267465
6498,33.6261091,108.4845518,-33.22723499
6499,1.424629525,-145.947648,-2.638748222
6500,10.81530049,-133.844135,-4.010970649
6501,30.17540859,-95.30881268,-30.77238212
6502,42.75312692,99.61087758,2.850985964
6503,37.73946082,110.5688116,6.330409592
6504,44.08636574,84.03810111,-33.39394439
6505,5.015332151,-148.1032181,6.288553858
6506,23.14409186,-91.560816,16.20127281
6507,9.210721862,-123.1387487,29.48268554
6508,46.49605273,81.73863145,5.231605429
6509,41.37690969,111.3691958,-4.149901812
6510,39.70456654,99.88224182,37.97346508
6511,46.92348749,82.66803215,-5.122379627
6512,-2.879953366,-128.7367873,44.35466987
6513,1.247385286,-136.1658931,35.94653365
6514,29.56868247,-89.28757522,36.7206879
6515,17.07530819,-129.1729247,-32.15302952
6516,39.02799665,85.01367353,36.24930655
6517,38.70748765,98.83707851,45.94648713
6518,35.79930585,112.3199771,-26.97023949
6519,1.998132195,-135.6802116,45.71762158
6520,29.81890238,-96.80588914,42.6887713
6521,26.89030178,-139.3038693,-5.179995475
6522,26.42725596,-132.1040633,-22.37418838
6523,48.52494569,103.5902547,-4.535929595
6524,11.58331701,-153.3202978,-6.708059577
